cue,response,R1,N,R1.Strength
abbau,kohle,5,53,0.094339622642
abbau,bergbau,3,53,0.056603773585
abbau,haus,2,53,0.037735849057
abbau,ende,2,53,0.037735849057
abbau,weniger,2,53,0.037735849057
abbau,getreide,2,53,0.037735849057
abbau,aufbau,2,53,0.037735849057
abbau,demontage,2,53,0.037735849057
abbau,reduktion,2,53,0.037735849057
abbau,bagger,1,53,0.018867924528
abbau,zerfall,1,53,0.018867924528
abbau,kohäsion,1,53,0.018867924528
abbau,alter,1,53,0.018867924528
abbau,mine,1,53,0.018867924528
abbau,degeneration,1,53,0.018867924528
abbau,baustelle,1,53,0.018867924528
abbau,handwerk,1,53,0.018867924528
abbau,umzug,1,53,0.018867924528
abbau,muskelabbau,1,53,0.018867924528
abbau,kognitiver abbau,1,53,0.018867924528
abbau,sparen,1,53,0.018867924528
abbau,stelle,1,53,0.018867924528
abbau,raubbau,1,53,0.018867924528
abbau,generieren,1,53,0.018867924528
abbau,umwelt,1,53,0.018867924528
abbau,plastik,1,53,0.018867924528
abbau,rohstoffe,1,53,0.018867924528
abbau,laut,1,53,0.018867924528
abbau,häuser abbau,1,53,0.018867924528
abbau,alzheimer,1,53,0.018867924528
abbau,destruktion,1,53,0.018867924528
abbau,rohstoff,1,53,0.018867924528
abbau,gold,1,53,0.018867924528
abbau,stellenabbau,1,53,0.018867924528
abbau,kaputt,1,53,0.018867924528
abbau,möbel,1,53,0.018867924528
abbau,einsparung,1,53,0.018867924528
abbau,abbruch,1,53,0.018867924528
abbau,auseinandernehmen,1,53,0.018867924528
abbau,stellen,1,53,0.018867924528
abbild,foto,12,51,0.235294117647
abbild,spiegel,5,51,0.098039215686
abbild,kopie,3,51,0.058823529412
abbild,gott,3,51,0.058823529412
abbild,ikone,2,51,0.039215686275
abbild,darstellung,2,51,0.039215686275
abbild,gleich,2,51,0.039215686275
abbild,gottes,2,51,0.039215686275
abbild,portrait,2,51,0.039215686275
abbild,dorian gray,1,51,0.019607843137
abbild,photo,1,51,0.019607843137
abbild,büste,1,51,0.019607843137
abbild,bild,1,51,0.019607843137
abbild,funktion,1,51,0.019607843137
abbild,schatten,1,51,0.019607843137
abbild,sticker,1,51,0.019607843137
abbild,ich,1,51,0.019607843137
abbild,abziehbild,1,51,0.019607843137
abbild,ähnlich,1,51,0.019607843137
abbild,kunst,1,51,0.019607843137
abbild,spiegelbild,1,51,0.019607843137
abbild,retina,1,51,0.019607843137
abbild,ähnlichkeit,1,51,0.019607843137
abbild,gemälde,1,51,0.019607843137
abbild,sachbuch,1,51,0.019607843137
abbild,selbstporträt,1,51,0.019607843137
abbild,repräsentation,1,51,0.019607843137
abbildung,bild,20,53,0.377358490566
abbildung,foto,7,53,0.132075471698
abbildung,zeichnung,3,53,0.056603773585
abbildung,buch,2,53,0.037735849057
abbildung,farbe,1,53,0.018867924528
abbildung,grafik,1,53,0.018867924528
abbildung,erklärung,1,53,0.018867924528
abbildung,fotografie,1,53,0.018867924528
abbildung,fakultät,1,53,0.018867924528
abbildung,tabelle,1,53,0.018867924528
abbildung,ausbildung,1,53,0.018867924528
abbildung,verdeutlichen,1,53,0.018867924528
abbildung,studie,1,53,0.018867924528
abbildung,nummer,1,53,0.018867924528
abbildung,graph,1,53,0.018867924528
abbildung,sichtbar,1,53,0.018867924528
abbildung,mathematik,1,53,0.018867924528
abbildung,sehen,1,53,0.018867924528
abbildung,projektion,1,53,0.018867924528
abbildung,manuskripterstellung,1,53,0.018867924528
abbildung,bildnis,1,53,0.018867924528
abbildung,funktion,1,53,0.018867924528
abbildung,zeichnen,1,53,0.018867924528
abbildung,verständlich,1,53,0.018867924528
abbildung,psychologie,1,53,0.018867924528
abend,nacht,6,55,0.109090909091
abend,morgen,6,55,0.109090909091
abend,sonnenuntergang,5,55,0.090909090909
abend,feierabend,5,55,0.090909090909
abend,dunkel,5,55,0.090909090909
abend,essen,4,55,0.072727272727
abend,tag,4,55,0.072727272727
abend,ruhe,3,55,0.054545454545
abend,bett,2,55,0.036363636364
abend,mond,2,55,0.036363636364
abend,abendessen,1,55,0.018181818182
abend,gemütlich,1,55,0.018181818182
abend,wein,1,55,0.018181818182
abend,schlafen,1,55,0.018181818182
abend,müde,1,55,0.018181818182
abend,tagesende,1,55,0.018181818182
abend,relax,1,55,0.018181818182
abend,tageszeit,1,55,0.018181818182
abend,sonne untergang,1,55,0.018181818182
abend,abendrot,1,55,0.018181818182
abend,ausklang,1,55,0.018181818182
abend,stille,1,55,0.018181818182
abend,spät,1,55,0.018181818182
abendessen,familie,6,54,0.111111111111
abendessen,hunger,3,54,0.055555555556
abendessen,abendbrot,3,54,0.055555555556
abendessen,mahlzeit,3,54,0.055555555556
abendessen,restaurant,3,54,0.055555555556
abendessen,brot,3,54,0.055555555556
abendessen,mahl,2,54,0.037037037037
abendessen,dinner,2,54,0.037037037037
abendessen,feierabend,2,54,0.037037037037
abendessen,znacht,2,54,0.037037037037
abendessen,gemütlich,2,54,0.037037037037
abendessen,lecker,2,54,0.037037037037
abendessen,suppe,2,54,0.037037037037
abendessen,butterbrot,1,54,0.018518518519
abendessen,warm,1,54,0.018518518519
abendessen,nahrung,1,54,0.018518518519
abendessen,brotzeit,1,54,0.018518518519
abendessen,essen,1,54,0.018518518519
abendessen,gäste,1,54,0.018518518519
abendessen,teller,1,54,0.018518518519
abendessen,deftig,1,54,0.018518518519
abendessen,18.00,1,54,0.018518518519
abendessen,holzbrett,1,54,0.018518518519
abendessen,butterchen,1,54,0.018518518519
abendessen,wenig,1,54,0.018518518519
abendessen,nacht,1,54,0.018518518519
abendessen,gemeinschaft,1,54,0.018518518519
abendessen,gesund,1,54,0.018518518519
abendessen,1800,1,54,0.018518518519
abendessen,zu nacht,1,54,0.018518518519
abendessen,abendmahl,1,54,0.018518518519
abendessen,tisch,1,54,0.018518518519
abendkleid,ball,12,55,0.218181818182
abendkleid,robe,5,55,0.090909090909
abendkleid,gala,4,55,0.072727272727
abendkleid,lang,3,55,0.054545454545
abendkleid,schwarz,3,55,0.054545454545
abendkleid,fest,3,55,0.054545454545
abendkleid,schön,2,55,0.036363636364
abendkleid,smoking,2,55,0.036363636364
abendkleid,anzug,2,55,0.036363636364
abendkleid,elegant,2,55,0.036363636364
abendkleid,hübsch,2,55,0.036363636364
abendkleid,oper,2,55,0.036363636364
abendkleid,feier,1,55,0.018181818182
abendkleid,ausgang,1,55,0.018181818182
abendkleid,langweilig,1,55,0.018181818182
abendkleid,romantisches abendessen,1,55,0.018181818182
abendkleid,garderobe,1,55,0.018181818182
abendkleid,abschlussball,1,55,0.018181818182
abendkleid,tanzen,1,55,0.018181818182
abendkleid,versace,1,55,0.018181818182
abendkleid,frau,1,55,0.018181818182
abendkleid,glitzer,1,55,0.018181818182
abendkleid,das kleine schwarze,1,55,0.018181818182
abendkleid,teuer,1,55,0.018181818182
abendkleid,spaß,1,55,0.018181818182
abends,morgens,9,55,0.163636363636
abends,dunkel,8,55,0.145454545455
abends,ruhe,4,55,0.072727272727
abends,nachts,4,55,0.072727272727
abends,spät,3,55,0.054545454545
abends,feierabend,2,55,0.036363636364
abends,sonnenuntergang,2,55,0.036363636364
abends,schlafen,2,55,0.036363636364
abends,mond,2,55,0.036363636364
abends,himmel,1,55,0.018181818182
abends,tagesende,1,55,0.018181818182
abends,entspannen,1,55,0.018181818182
abends,drink,1,55,0.018181818182
abends,familie,1,55,0.018181818182
abends,nacht,1,55,0.018181818182
abends,stimmung,1,55,0.018181818182
abends,dunkelheit,1,55,0.018181818182
abends,sonne,1,55,0.018181818182
abends,wein,1,55,0.018181818182
abends,fit,1,55,0.018181818182
abends,essen,1,55,0.018181818182
abends,still,1,55,0.018181818182
abends,wald,1,55,0.018181818182
abends,licht,1,55,0.018181818182
abends,frieden,1,55,0.018181818182
abends,mogens,1,55,0.018181818182
abends,müdigkeit,1,55,0.018181818182
abends,müde,1,55,0.018181818182
abenteuer,reise,6,54,0.111111111111
abenteuer,aufregend,4,54,0.074074074074
abenteuer,spaß,3,54,0.055555555556
abenteuer,freiheit,2,54,0.037037037037
abenteuer,kinder,2,54,0.037037037037
abenteuer,erlebnis,2,54,0.037037037037
abenteuer,reisen,2,54,0.037037037037
abenteuer,dschungel,2,54,0.037037037037
abenteuer,bergwandern,1,54,0.018518518519
abenteuer,feuer,1,54,0.018518518519
abenteuer,wagnis,1,54,0.018518518519
abenteuer,spannend,1,54,0.018518518519
abenteuer,gefährlich,1,54,0.018518518519
abenteuer,europapark,1,54,0.018518518519
abenteuer,revival,1,54,0.018518518519
abenteuer,ozean,1,54,0.018518518519
abenteuer,draußen,1,54,0.018518518519
abenteuer,risiko,1,54,0.018518518519
abenteuer,urwald,1,54,0.018518518519
abenteuer,indiana jones,1,54,0.018518518519
abenteuer,lust,1,54,0.018518518519
abenteuer,die welt entdecken,1,54,0.018518518519
abenteuer,weltreise,1,54,0.018518518519
abenteuer,unvorhersehbares,1,54,0.018518518519
abenteuer,wüste,1,54,0.018518518519
abenteuer,auto,1,54,0.018518518519
abenteuer,erfahrungen,1,54,0.018518518519
abenteuer,unbekannt,1,54,0.018518518519
abenteuer,geschichten,1,54,0.018518518519
abenteuer,meer,1,54,0.018518518519
abenteuer,wald,1,54,0.018518518519
abenteuer,film,1,54,0.018518518519
abenteuer,wildnis,1,54,0.018518518519
abenteuer,unerwartet,1,54,0.018518518519
abenteuer,urlaub,1,54,0.018518518519
abenteuer,erkunden,1,54,0.018518518519
abenteuer,kribbeln,1,54,0.018518518519
abenteuer,ferien,1,54,0.018518518519
abenteuer,aufregung,1,54,0.018518518519
aber,und,8,54,0.148148148148
aber,jedoch,8,54,0.148148148148
aber,doch,6,54,0.111111111111
aber,widerspruch,5,54,0.092592592593
aber,dennoch,4,54,0.074074074074
aber,trotzdem,3,54,0.055555555556
aber,unterbrechen,1,54,0.018518518519
aber,kein aber,1,54,0.018518518519
aber,zurücktreten,1,54,0.018518518519
aber,oder,1,54,0.018518518519
aber,begründung,1,54,0.018518518519
aber,nix,1,54,0.018518518519
aber,einwand,1,54,0.018518518519
aber,uneins,1,54,0.018518518519
aber,wenn und aber,1,54,0.018518518519
aber,gegenrede,1,54,0.018518518519
aber,stattdessen,1,54,0.018518518519
aber,but,1,54,0.018518518519
aber,widerstand,1,54,0.018518518519
aber,satz,1,54,0.018518518519
aber,diskussion,1,54,0.018518518519
aber,warum,1,54,0.018518518519
aber,nicht gleicher meinung,1,54,0.018518518519
aber,widersprechen,1,54,0.018518518519
aber,kritik,1,54,0.018518518519
aber,dagegen,1,54,0.018518518519
abfahren,zug,11,55,0.200000000000
abfahren,auto,11,55,0.200000000000
abfahren,bus,3,55,0.054545454545
abfahren,urlaub,2,55,0.036363636364
abfahren,ankommen,2,55,0.036363636364
abfahren,verlassen,2,55,0.036363636364
abfahren,weggehen,2,55,0.036363636364
abfahren,ski,2,55,0.036363636364
abfahren,fahren,2,55,0.036363636364
abfahren,los,1,55,0.018181818182
abfahren,abziehen,1,55,0.018181818182
abfahren,bahnhof,1,55,0.018181818182
abfahren,losgehen,1,55,0.018181818182
abfahren,reisen,1,55,0.018181818182
abfahren,etwas cool finden,1,55,0.018181818182
abfahren,los geht's,1,55,0.018181818182
abfahren,ferien,1,55,0.018181818182
abfahren,party,1,55,0.018181818182
abfahren,schwarm,1,55,0.018181818182
abfahren,motor,1,55,0.018181818182
abfahren,abreisen,1,55,0.018181818182
abfahren,bewegen,1,55,0.018181818182
abfahren,abschied,1,55,0.018181818182
abfahren,lust,1,55,0.018181818182
abfahren,piste,1,55,0.018181818182
abfahren,zeitdruck,1,55,0.018181818182
abfahren,doppeldeutig,1,55,0.018181818182
abfall,müll,34,55,0.618181818182
abfall,eimer,2,55,0.036363636364
abfall,mülleimer,2,55,0.036363636364
abfall,sack,1,55,0.018181818182
abfall,umwelt,1,55,0.018181818182
abfall,entsorgung,1,55,0.018181818182
abfall,unrat,1,55,0.018181818182
abfall,natur,1,55,0.018181818182
abfall,last,1,55,0.018181818182
abfall,dreck,1,55,0.018181818182
abfall,müllsack,1,55,0.018181818182
abfall,stinkt,1,55,0.018181818182
abfall,tonne,1,55,0.018181818182
abfall,abfuhr,1,55,0.018181818182
abfall,kübel,1,55,0.018181818182
abfall,gelber sack,1,55,0.018181818182
abfall,ausschuss,1,55,0.018181818182
abfall,schwarz,1,55,0.018181818182
abfall,trash hero,1,55,0.018181818182
abfall,beutelsack,1,55,0.018181818182
abgabe,steuer,11,55,0.200000000000
abgabe,steuern,7,55,0.127272727273
abgabe,termin,4,55,0.072727272727
abgabe,geld,3,55,0.054545454545
abgabe,frist,3,55,0.054545454545
abgabe,stress,2,55,0.036363636364
abgabe,arbeit,2,55,0.036363636364
abgabe,schulaufgabe,1,55,0.018181818182
abgabe,examen,1,55,0.018181818182
abgabe,hausarbeit,1,55,0.018181818182
abgabe,gebühren,1,55,0.018181818182
abgabe,unterstützung,1,55,0.018181818182
abgabe,doktorarbeit,1,55,0.018181818182
abgabe,essay,1,55,0.018181818182
abgabe,limit,1,55,0.018181818182
abgabe,dissertation,1,55,0.018181818182
abgabe,gebühr,1,55,0.018181818182
abgabe,universität,1,55,0.018181818182
abgabe,uni,1,55,0.018181818182
abgabe,fußball,1,55,0.018181818182
abgabe,klausur,1,55,0.018181818182
abgabe,hausaufgaben,1,55,0.018181818182
abgabe,dossier,1,55,0.018181818182
abgabe,deadline,1,55,0.018181818182
abgabe,schule,1,55,0.018181818182
abgabe,note,1,55,0.018181818182
abgabe,ende,1,55,0.018181818182
abgabe,zeitdruck,1,55,0.018181818182
abgabe,hausaufgabe,1,55,0.018181818182
abgabe,ausgabe,1,55,0.018181818182
abgase,auto,20,55,0.363636363636
abgase,autos,5,55,0.090909090909
abgase,umwelt,4,55,0.072727272727
abgase,gestank,2,55,0.036363636364
abgase,auspuff,2,55,0.036363636364
abgase,co2,2,55,0.036363636364
abgase,luft,2,55,0.036363636364
abgase,benzin,1,55,0.018181818182
abgase,klimaerwärmung,1,55,0.018181818182
abgase,stickstoff,1,55,0.018181818182
abgase,schädlich,1,55,0.018181818182
abgase,giftig,1,55,0.018181818182
abgase,furz,1,55,0.018181818182
abgase,kohlendioxid,1,55,0.018181818182
abgase,belastung,1,55,0.018181818182
abgase,vw,1,55,0.018181818182
abgase,qualm,1,55,0.018181818182
abgase,klimawandel,1,55,0.018181818182
abgase,zweitakter,1,55,0.018181818182
abgase,schadstoffen,1,55,0.018181818182
abgase,geruch,1,55,0.018181818182
abgase,ungesund,1,55,0.018181818182
abgase,stinkend,1,55,0.018181818182
abgase,schlecht,1,55,0.018181818182
abgase,schmutz,1,55,0.018181818182
abgeben,teilen,8,55,0.145454545455
abgeben,löffel,3,55,0.054545454545
abgeben,verantwortung,2,55,0.036363636364
abgeben,einreichen,2,55,0.036363636364
abgeben,fertig,2,55,0.036363636364
abgeben,ball,2,55,0.036363636364
abgeben,arbeit,2,55,0.036363636364
abgeben,geld,2,55,0.036363636364
abgeben,den löffel,1,55,0.018181818182
abgeben,verschenken,1,55,0.018181818182
abgeben,formular,1,55,0.018181818182
abgeben,weggeben,1,55,0.018181818182
abgeben,aufgeben,1,55,0.018181818182
abgeben,liefern,1,55,0.018181818182
abgeben,schlüssel,1,55,0.018181818182
abgeben,steuern,1,55,0.018181818182
abgeben,bekommen,1,55,0.018181818182
abgeben,klassenarbeit,1,55,0.018181818182
abgeben,posten,1,55,0.018181818182
abgeben,verringern,1,55,0.018181818182
abgeben,verzichten,1,55,0.018181818182
abgeben,juhu,1,55,0.018181818182
abgeben,amt,1,55,0.018181818182
abgeben,schularbeit,1,55,0.018181818182
abgeben,kind,1,55,0.018181818182
abgeben,verlieren,1,55,0.018181818182
abgeben,termin,1,55,0.018181818182
abgeben,demissionieren,1,55,0.018181818182
abgeben,schwierig,1,55,0.018181818182
abgeben,aufgabe,1,55,0.018181818182
abgeben,überlassen,1,55,0.018181818182
abgeben,homonyme,1,55,0.018181818182
abgeben,gratis,1,55,0.018181818182
abgeben,spenden,1,55,0.018181818182
abgeben,loslassen,1,55,0.018181818182
abgeben,versenden,1,55,0.018181818182
abgeben,hergeben,1,55,0.018181818182
abgeben,rest,1,55,0.018181818182
abgeben,adoption,1,55,0.018181818182
abgeben,garderobe,1,55,0.018181818182
abgeordnete,parlament,10,55,0.181818181818
abgeordnete,bundestag,9,55,0.163636363636
abgeordnete,politik,6,55,0.109090909091
abgeordnete,parlamentarier,3,55,0.054545454545
abgeordnete,politiker,2,55,0.036363636364
abgeordnete,wichtig,2,55,0.036363636364
abgeordnete,landtag,2,55,0.036363636364
abgeordnete,regierung,2,55,0.036363636364
abgeordnete,volk,1,55,0.018181818182
abgeordnete,chef*in,1,55,0.018181818182
abgeordnete,gruppe,1,55,0.018181818182
abgeordnete,stellvertreter,1,55,0.018181818182
abgeordnete,auserwählte,1,55,0.018181818182
abgeordnete,seriös,1,55,0.018181818182
abgeordnete,untergeordnet,1,55,0.018181818182
abgeordnete,gericht,1,55,0.018181818182
abgeordnete,gesandt,1,55,0.018181818182
abgeordnete,frau,1,55,0.018181818182
abgeordnete,vertreter,1,55,0.018181818182
abgeordnete,korruption,1,55,0.018181818182
abgeordnete,viele,1,55,0.018181818182
abgeordnete,unternehmen,1,55,0.018181818182
abgeordnete,untertanen,1,55,0.018181818182
abgeordnete,vertreterin,1,55,0.018181818182
abgeordnete,michael,1,55,0.018181818182
abgeordnete,usa,1,55,0.018181818182
abgeordnete,plenarsaal,1,55,0.018181818182
abgeschlossen,fertig,18,55,0.327272727273
abgeschlossen,beendet,9,55,0.163636363636
abgeschlossen,studium,4,55,0.072727272727
abgeschlossen,berufsausbildung,2,55,0.036363636364
abgeschlossen,schlüssel,2,55,0.036363636364
abgeschlossen,abitur,2,55,0.036363636364
abgeschlossen,ende,2,55,0.036363636364
abgeschlossen,tür,2,55,0.036363636364
abgeschlossen,vollendung,1,55,0.018181818182
abgeschlossen,schloss,1,55,0.018181818182
abgeschlossen,vergangenheit,1,55,0.018181818182
abgeschlossen,projekt,1,55,0.018181818182
abgeschlossen,zünde,1,55,0.018181818182
abgeschlossen,offen,1,55,0.018181818182
abgeschlossen,diplom,1,55,0.018181818182
abgeschlossen,zu,1,55,0.018181818182
abgeschlossen,ausbildung,1,55,0.018181818182
abgeschlossen,eine tür,1,55,0.018181818182
abgeschlossen,test,1,55,0.018181818182
abgeschlossen,schule,1,55,0.018181818182
abgeschlossen,feierabend,1,55,0.018181818182
abgeschlossen,fahrrad,1,55,0.018181818182
abgesichert,versicherung,10,54,0.185185185185
abgesichert,geld,6,54,0.111111111111
abgesichert,sicherheit,6,54,0.111111111111
abgesichert,rente,4,54,0.074074074074
abgesichert,sicher,4,54,0.074074074074
abgesichert,seil,3,54,0.055555555556
abgesichert,schloss,2,54,0.037037037037
abgesichert,entspannt,1,54,0.018518518519
abgesichert,in ordnung,1,54,0.018518518519
abgesichert,vorhängeschloss,1,54,0.018518518519
abgesichert,glücklich,1,54,0.018518518519
abgesichert,harness,1,54,0.018518518519
abgesichert,alter,1,54,0.018518518519
abgesichert,zufrieden,1,54,0.018518518519
abgesichert,deutsche,1,54,0.018518518519
abgesichert,unmöglich,1,54,0.018518518519
abgesichert,schutz,1,54,0.018518518519
abgesichert,box,1,54,0.018518518519
abgesichert,kletterseil,1,54,0.018518518519
abgesichert,keine sorge,1,54,0.018518518519
abgesichert,klättern,1,54,0.018518518519
abgesichert,angeseilt,1,54,0.018518518519
abgesichert,familie,1,54,0.018518518519
abgesichert,haus,1,54,0.018518518519
abgesichert,vorratskammer,1,54,0.018518518519
abgesichert,boomer,1,54,0.018518518519
abgrenzung,grenze,9,54,0.166666666667
abgrenzung,zaun,5,54,0.092592592593
abgrenzung,linie,5,54,0.092592592593
abgrenzung,außenseiter,3,54,0.055555555556
abgrenzung,unterscheidung,2,54,0.037037037037
abgrenzung,ausgrenzung,2,54,0.037037037037
abgrenzung,mauer,2,54,0.037037037037
abgrenzung,differenzen,1,54,0.018518518519
abgrenzung,frontex,1,54,0.018518518519
abgrenzung,ausschließen,1,54,0.018518518519
abgrenzung,übermalen,1,54,0.018518518519
abgrenzung,absperrung,1,54,0.018518518519
abgrenzung,dagegen,1,54,0.018518518519
abgrenzung,diskriminierung,1,54,0.018518518519
abgrenzung,bauzaun,1,54,0.018518518519
abgrenzung,land,1,54,0.018518518519
abgrenzung,einschränkung,1,54,0.018518518519
abgrenzung,verdeutlichung,1,54,0.018518518519
abgrenzung,ausländer,1,54,0.018518518519
abgrenzung,rand,1,54,0.018518518519
abgrenzung,selbstbild,1,54,0.018518518519
abgrenzung,isolation,1,54,0.018518518519
abgrenzung,trennung,1,54,0.018518518519
abgrenzung,von anderen,1,54,0.018518518519
abgrenzung,nationalsozialismus,1,54,0.018518518519
abgrenzung,nachbarn,1,54,0.018518518519
abgrenzung,grenzen setzen,1,54,0.018518518519
abgrenzung,haut,1,54,0.018518518519
abgrenzung,mobbing,1,54,0.018518518519
abgrenzung,polizei,1,54,0.018518518519
abgrenzung,einzigartig,1,54,0.018518518519
abgrenzung,eindeutig,1,54,0.018518518519
abgrenzung,distanzieren,1,54,0.018518518519
abgrund,tiefe,16,53,0.301886792453
abgrund,tief,8,53,0.150943396226
abgrund,klippe,5,53,0.094339622642
abgrund,schlucht,3,53,0.056603773585
abgrund,angst,2,53,0.037735849057
abgrund,loch,2,53,0.037735849057
abgrund,tal,2,53,0.037735849057
abgrund,vorwärts,1,53,0.018867924528
abgrund,panik,1,53,0.018867924528
abgrund,absturz,1,53,0.018867924528
abgrund,höhe,1,53,0.018867924528
abgrund,kliff,1,53,0.018867924528
abgrund,berge,1,53,0.018867924528
abgrund,fallen,1,53,0.018867924528
abgrund,gewissen,1,53,0.018867924528
abgrund,fall,1,53,0.018867924528
abgrund,berg,1,53,0.018867924528
abgrund,desaster,1,53,0.018867924528
abgrund,höhenangst,1,53,0.018867924528
abgrund,alkohol,1,53,0.018867924528
abgrund,brücke,1,53,0.018867924528
abgrund,boden,1,53,0.018867924528
abhaken,erledigt,7,55,0.127272727273
abhaken,erledigen,6,55,0.109090909091
abhaken,fertig,6,55,0.109090909091
abhaken,to-do-liste,3,55,0.054545454545
abhaken,aufgabe,2,55,0.036363636364
abhaken,schule,2,55,0.036363636364
abhaken,beenden,2,55,0.036363636364
abhaken,abhacken,2,55,0.036363636364
abhaken,liste,2,55,0.036363636364
abhaken,kreuz,2,55,0.036363636364
abhaken,abschließen,2,55,0.036363636364
abhaken,vergessen,2,55,0.036363636364
abhaken,richtig,1,55,0.018181818182
abhaken,distanzieren,1,55,0.018181818182
abhaken,ende,1,55,0.018181818182
abhaken,arzt,1,55,0.018181818182
abhaken,arbeit,1,55,0.018181818182
abhaken,gelöst,1,55,0.018181818182
abhaken,häkchen,1,55,0.018181818182
abhaken,checken,1,55,0.018181818182
abhaken,zu ende,1,55,0.018181818182
abhaken,geschafft,1,55,0.018181818182
abhaken,fischen,1,55,0.018181818182
abhaken,hausaufgaben,1,55,0.018181818182
abhaken,gemacht,1,55,0.018181818182
abhaken,endlich,1,55,0.018181818182
abhaken,korrigieren,1,55,0.018181818182
abhaken,to do,1,55,0.018181818182
abhaken,checkliste,1,55,0.018181818182
abhang,steil,10,50,0.200000000000
abhang,berg,8,50,0.160000000000
abhang,klippe,3,50,0.060000000000
abhang,ski,3,50,0.060000000000
abhang,berge,3,50,0.060000000000
abhang,rodeln,2,50,0.040000000000
abhang,skifahren,2,50,0.040000000000
abhang,hügel,2,50,0.040000000000
abhang,unsicher,1,50,0.020000000000
abhang,gefälle,1,50,0.020000000000
abhang,nach unten,1,50,0.020000000000
abhang,abgrund,1,50,0.020000000000
abhang,schlitten,1,50,0.020000000000
abhang,hang,1,50,0.020000000000
abhang,stein,1,50,0.020000000000
abhang,spaß,1,50,0.020000000000
abhang,abschüssig,1,50,0.020000000000
abhang,hinunter,1,50,0.020000000000
abhang,fallen,1,50,0.020000000000
abhang,runter,1,50,0.020000000000
abhang,gelände,1,50,0.020000000000
abhang,abwärts,1,50,0.020000000000
abhang,schlucht,1,50,0.020000000000
abhang,wiese,1,50,0.020000000000
abhang,bild,1,50,0.020000000000
abhauen,flüchten,7,55,0.127272727273
abhauen,flucht,6,55,0.109090909091
abhauen,weglaufen,5,55,0.090909090909
abhauen,rennen,3,55,0.054545454545
abhauen,verlassen,3,55,0.054545454545
abhauen,wegrennen,3,55,0.054545454545
abhauen,weg,3,55,0.054545454545
abhauen,gehen,2,55,0.036363636364
abhauen,freiheit,2,55,0.036363636364
abhauen,fliehen,2,55,0.036363636364
abhauen,türmen,2,55,0.036363636364
abhauen,lachen,1,55,0.018181818182
abhauen,wegkommen,1,55,0.018181818182
abhauen,abenteuer,1,55,0.018181818182
abhauen,verschwinden,1,55,0.018181818182
abhauen,teen,1,55,0.018181818182
abhauen,verantwortungslos,1,55,0.018181818182
abhauen,eltern,1,55,0.018181818182
abhauen,zulaufen,1,55,0.018181818182
abhauen,kind,1,55,0.018181818182
abhauen,jugendlich,1,55,0.018181818182
abhauen,gefangener,1,55,0.018181818182
abhauen,feige,1,55,0.018181818182
abhauen,verlassen werden,1,55,0.018181818182
abhauen,weggehen,1,55,0.018181818182
abhauen,unzuverlässig,1,55,0.018181818182
abhauen,moment,1,55,0.018181818182
abhauen,bauen,1,55,0.018181818182
abholen,auto,6,55,0.109090909091
abholen,mitnehmen,5,55,0.090909090909
abholen,kinder,4,55,0.072727272727
abholen,kindergarten,3,55,0.054545454545
abholen,bringen,2,55,0.036363636364
abholen,kind,2,55,0.036363636364
abholen,paket,2,55,0.036363636364
abholen,bahnhof,2,55,0.036363636364
abholen,kita,2,55,0.036363636364
abholen,schule,1,55,0.018181818182
abholen,freund,1,55,0.018181818182
abholen,abgeben,1,55,0.018181818182
abholen,enkel,1,55,0.018181818182
abholen,kundendienst,1,55,0.018181818182
abholen,buch,1,55,0.018181818182
abholen,aufbrechen,1,55,0.018181818182
abholen,pizza,1,55,0.018181818182
abholen,dumm,1,55,0.018181818182
abholen,pick-up,1,55,0.018181818182
abholen,ankunft,1,55,0.018181818182
abholen,fahren,1,55,0.018181818182
abholen,freude,1,55,0.018181818182
abholen,elterntaxi,1,55,0.018181818182
abholen,tutti,1,55,0.018181818182
abholen,taxi,1,55,0.018181818182
abholen,treffen,1,55,0.018181818182
abholen,warten,1,55,0.018181818182
abholen,zurückholen,1,55,0.018181818182
abholen,bestellen,1,55,0.018181818182
abholen,bestellung,1,55,0.018181818182
abholen,nehmen,1,55,0.018181818182
abholen,depot,1,55,0.018181818182
abholen,zug,1,55,0.018181818182
abholen,einsammeln,1,55,0.018181818182
abholen,holen,1,55,0.018181818182
abholen,selbst nehmen,1,55,0.018181818182
abhängig,drogen,16,54,0.296296296296
abhängig,sucht,6,54,0.111111111111
abhängig,unabhängig,3,54,0.055555555556
abhängig,alkohol,2,54,0.037037037037
abhängig,variable,2,54,0.037037037037
abhängig,süchtig,2,54,0.037037037037
abhängig,unterwerfung,1,54,0.018518518519
abhängig,droge,1,54,0.018518518519
abhängig,unglücklich,1,54,0.018518518519
abhängig,sein,1,54,0.018518518519
abhängig,unkontrollierbar,1,54,0.018518518519
abhängig,finanziell,1,54,0.018518518519
abhängig,devot,1,54,0.018518518519
abhängig,geld,1,54,0.018518518519
abhängig,klette,1,54,0.018518518519
abhängig,gebunden,1,54,0.018518518519
abhängig,mutter,1,54,0.018518518519
abhängig,nahrungskette,1,54,0.018518518519
abhängig,monetär,1,54,0.018518518519
abhängig,eltern,1,54,0.018518518519
abhängig,uneigenständig,1,54,0.018518518519
abhängig,system,1,54,0.018518518519
abhängig,zeit,1,54,0.018518518519
abhängig,von,1,54,0.018518518519
abhängig,ehe,1,54,0.018518518519
